"taxon","genus","species","family","prediction","predicted_threat","prediction_binomial","accuracy_binomial","category","observed_threat","threat_binomial","confidence","mean_alt","total_flor_regions","mean_eoo","mean_aoo","pa_binomial","protected","II","IV","VI","trop_subtrop_moist_broad","trop_subtrop_grass_sav_shrub","desert_xeric","flooded_grass","montane_grass","hfp_delta_class1","hfp_delta_class2","hfp_delta_class3","hfp_delta_class4","hfp_delta_class5","hfp_2009_class1","hfp_2009_class2","hfp_2009_class3","hfp_2009_class4","hfp_2009_class5","hfp_2009_class6","hfp_2009_class7","hfp_2009_class8","hfp_2009_class9","hfp_2009_class10","hfp_quant_1to3","hfp_quant_1to4","sqrt_eoo","sqrt_aoo","sqrt_desert","new_pred","threatened",".lower",".upper"
"Senecio nanus","Senecio","nanus","Asteraceae","correct","NT",0,1,"NT","NT",0,"low_confidence",3675,4,81142,76,1,"present","present","absent","present",0.201954687650198,0.461732445640637,0,0,0.336312866709166,0.02792376503063,0.0547823776655909,0.456719162261717,0.304011344031872,0.15656335101019,0,3.67577715448975e-09,0.0804089505614719,0.135809839654573,0.152088126071634,0.199013154198564,0.157921352491693,0.198571462594834,0.0676759295787878,0.00851118117266515,0.0804089542372491,0.216218793891822,284.854348746864,8.71779788708135,0,"not_threatened",0.417839702,0.325952426,0.495535375
"Senecio ochrocarpus","Senecio","ochrocarpus","Asteraceae","over","T",2,0,"LC","NT",0,"low_confidence",3400,7,172250,56,1,"present","present","absent","absent",0.181666178304959,0.57406491392143,0.00368432465730875,0,0.240584583116302,0.020163254123391,0.0483401748319168,0.550364845107501,0.264204500704276,0.116927225232915,8.58666323681368e-05,0.000728463109160146,0.0471226144750289,0.164802359438343,0.178554816502591,0.190317128894794,0.159096684532546,0.16421721207877,0.076150737196539,0.0189241171398603,0.0479369442165572,0.2127393036549,415.030119388943,7.48331477354788,0.0606986380185647,"over",0.487339654,0.418998003,0.548087475
"Senecio schultzii","Senecio","schultzii","Asteraceae","correct","NT",0,1,"LC","NT",0,"low_confidence",3822.5,7,145994,164,1,"present","present","absent","absent",0.227047052569282,0.377411953056755,0.00486092502788571,0,0.390680069346078,0.0285576322003535,0.0721407751152672,0.400574406899614,0.311263969086584,0.187463216698181,9.92570421546391e-05,0.000146201962170967,0.060967236494321,0.0966162948147663,0.116258555415883,0.175699525352725,0.15720350154097,0.240446959132141,0.125328710209059,0.0272337580358082,0.0612126954986466,0.157828990313413,382.091612051351,12.8062484748657,0.0697203343931002,"not_threatened",0.417839702,0.325952426,0.495535375
"Senecio unionis","Senecio","unionis","Asteraceae","correct","NT",0,1,"LC","NT",0,"low_confidence",3610,4,35000,124,1,"present","present","absent","present",0.193564151708257,0.423275071500379,0,0,0.383160776791365,0.0236449175330421,0.0571864521379576,0.440662102829267,0.286754731299285,0.191751796200449,0,0,0.0649196853668777,0.109073845635825,0.127496499068497,0.16402996151391,0.142855442512673,0.226029971486391,0.132487919543425,0.0331066748724013,0.0649196853668777,0.173993531002702,187.082869338697,11.13552872566,0,"not_threatened",0.417839702,0.325952426,0.495535375
"Senegalia fumosa","Senegalia","fumosa","Fabaceae","over","T",2,0,"LC","NT",0,"confident",725,1,8000,16,0,"absent","absent","absent","absent",0.118248010673716,0.838664406451292,0,0,0.0430875828749917,0.00330244974500587,0.00977730126242329,0.739146974881118,0.218924185052494,0.0288490890589585,0,0,0.00655201560116691,0.259265668820623,0.258162184675537,0.213796194394284,0.164093624074276,0.0759301897429473,0.0186111915422386,0.00358893114892725,0.00655201560116691,0.26581768442179,89.4427190999916,4,0,"over",0.646280708,0.563681033,0.721982027
"Senegalia pseudonigrescens","Senegalia","pseudonigrescens","Fabaceae","correct","T",0,1,"CR","T",1,"confident",300,1,55,7,0,"absent","absent","absent","absent",0.106125157666787,0.72425909573767,0,0,0.169615746595543,0.00641992699589689,0.0198846806297776,0.711662548362125,0.236233116715316,0.0257997272968848,0,0,0.137293545227608,0.237275573384101,0.251895298744933,0.188761789559877,0.128359067646039,0.0470758157302159,0.00914181375572341,0.000197095951503971,0.137293545227608,0.374569118611709,7.41619848709566,2.64575131106459,0,"threatened",0.59890885,0.520878819,0.693531745
"Sesbania melanocaulis","Sesbania","melanocaulis","Fabaceae","correct","T",0,1,"VU","T",1,"confident",1725,6,153388,40,1,"present","absent","absent","absent",0.269008947738465,0.414861632933479,0.00595265099208699,0.00169366982114226,0.308483098514827,0.0369067340149864,0.100431246055305,0.432068879706595,0.281289365384578,0.149303774838535,0.00190010994394578,0.00954252221687072,0.0523657728604216,0.102822509381287,0.11959301744946,0.19570140242278,0.165367534425978,0.223608067194457,0.102992387660522,0.0261066764442781,0.0638084050212381,0.166630914402525,391.64780096408,6.32455532033676,0.0771534250185109,"threatened",0.674492787,0.596675176,0.753608448
"Sisymbrium maximum","Sisymbrium","maximum","Brassicaceae","correct","T",0,1,"EN","T",1,"low_confidence",3050,3,26162,20,1,"present","present","absent","absent",0.123861654899401,0.748770775187476,0,0,0.127367569913123,0.0056084873485165,0.0190306000875933,0.701006989844366,0.230464009968645,0.0438899127508799,0,0,0.0497683663897321,0.234606372260498,0.241476624316031,0.200349335291339,0.153303906034792,0.0844650800102235,0.0310643344989846,0.00496598119839991,0.0497683663897321,0.28437473865023,161.746715577164,4.47213595499958,0,"threatened",0.463640167,0.374268041,0.545304823
"Smithia abyssinica","Smithia","abyssinica","Fabaceae","correct","NT",0,1,"LC","NT",0,"low_confidence",2125,6,180341,44,1,"present","absent","absent","absent",0.328642908731994,0.2777307325047,0.000761615098964207,0,0.392864743664342,0.0318466447624913,0.0892226542273639,0.301314396412297,0.351537099502094,0.226079205095753,0,2.91390255566363e-09,0.0330188259740246,0.065858168017184,0.082250179147724,0.172601507218669,0.176889641225889,0.293077165020307,0.145528658633838,0.0307758518484618,0.0330188288879272,0.0988769969051111,424.665750914764,6.6332495807108,0.0275973748563918,"not_threatened",0.386822205,0.309458481,0.456714367
"Solanecio gigas","Solanecio","gigas","Asteraceae","over","T",2,0,"LC","NT",0,"low_confidence",2550,11,215483,76,1,"present","present","absent","absent",0.21523864596081,0.526161449702347,0.00289384271841635,0.000823366611922881,0.254882695006504,0.0244307245170171,0.0658374942911071,0.523791120843896,0.270801561462803,0.115139098885177,0.000923723117346763,0.00463902137250372,0.0503235899128617,0.153421152974381,0.165215629553026,0.195908469758729,0.16163200832705,0.173944955894779,0.077233587455516,0.0167578616338057,0.0558863344027122,0.209307487377094,464.201464883514,8.71779788708135,0.0537944487695185,"over",0.487339654,0.418998003,0.548087475
"Solanecio harennensis","Solanecio","harennensis","Asteraceae","correct","T",0,1,"CR","T",1,"confident",1850,1,4,4,1,"present","present","absent","absent",0.106125157666787,0.72425909573767,0,0,0.169615746595543,0.00641992699589689,0.0198846806297776,0.711662548362125,0.236233116715316,0.0257997272968848,0,0,0.137293545227608,0.237275573384101,0.251895298744933,0.188761789559877,0.128359067646039,0.0470758157302159,0.00914181375572341,0.000197095951503971,0.137293545227608,0.374569118611709,2,2,0,"threatened",0.741349019,0.684678701,0.792313375
"Solanum hirtulum","Solanum","hirtulum","Solanaceae","under","NT",1,0,"VU","T",1,"confident",2875,5,86367,56,1,"present","present","absent","absent",0.28986976425736,0.222552494107257,0.000985239219806814,0,0.486592502415576,0.0360097294763574,0.0841084880235091,0.278288579143642,0.348854920182276,0.252738283174216,0,3.76910492424128e-09,0.0236602842703469,0.0385380108634074,0.0607513525820044,0.168981690983154,0.185801220907032,0.321791625914918,0.162607070947163,0.0378687397628701,0.0236602880394519,0.0621982989028593,293.882629632988,7.48331477354788,0.031388520510002,"under",0.29357958,0.198453866,0.377451977
"Solanum macracanthum","Solanum","macracanthum","Solanaceae","correct","NT",0,1,"LC","NT",0,"confident",2700,5,798520,80,1,"present","present","absent","absent",0.16147475272541,0.593631738287826,0,0,0.244893508986764,0.0158231409500468,0.0413074688953593,0.594883019787027,0.253786537973078,0.0941998323944892,0,0,0.0380058515779628,0.180286330538461,0.190056675315771,0.184744862727591,0.157129534291472,0.145454447870853,0.0830783373774976,0.0212439603003911,0.0380058515779628,0.218292182116424,893.59946284675,8.94427190999916,0,"not_threatened",0.231631019,0.140775932,0.335904003
"Sonchus obtusilobus","Sonchus","obtusilobus","Asteraceae","under","NT",1,0,"CR","T",1,"low_confidence",3200,1,4,4,0,"absent","absent","absent","absent",0.367903253188369,0.250140453762004,0.00755151269216798,0,0.374404780357459,0.0204053008155542,0.0912908459507024,0.44586390515443,0.377000656148071,0.0654392919312427,0,0,0,0.00602431651059716,0.0822260867760937,0.22437289262375,0.362922774034548,0.291823914309031,0.0293960672557365,0.00323394849024313,0,0.00602431651059716,2,2,0.0868994401142377,"under",0.379427291,0.31548166,0.453514976
"Stachys balensis","Stachys","balensis","Lamiaceae","correct","T",0,1,"VU","T",1,"confident",1775,2,24907,32,1,"present","present","absent","absent",0.139760523597119,0.70026007144642,0.0108751546021508,0,0.149104250354311,0.0167480278460154,0.047709542960037,0.685659423202834,0.222302134542417,0.0275808714486969,0.000253437127640894,0.00215006932646382,0.104897135844853,0.204042376477689,0.231026588777752,0.199529505283849,0.154394028334909,0.0771759197647446,0.0185730023230295,0.00795793673906912,0.107300642298957,0.311343018776646,157.819517170723,5.65685424949238,0.104284009331013,"threatened",0.69735365,0.635402831,0.762826728
"Stachys jijigaensis","Stachys","jijigaensis","Lamiaceae","correct","T",0,1,"EN","T",1,"confident",1525,1,479,16,1,"present","absent","absent","present",0.118248010673716,0.838664406451292,0,0,0.0430875828749917,0.00330244974500587,0.00977730126242329,0.739146974881118,0.218924185052494,0.0288490890589585,0,0,0.00655201560116691,0.259265668820623,0.258162184675537,0.213796194394284,0.164093624074276,0.0759301897429473,0.0186111915422386,0.00358893114892725,0.00655201560116691,0.26581768442179,21.8860686282393,4,0,"threatened",0.69735365,0.635402831,0.762826728
"Stomatanthes meyeri","Stomatanthes","meyeri","Asteraceae","correct","T",0,1,"EN","T",1,"confident",2300,1,8,8,0,"absent","absent","absent","absent",0.405290821935602,0.26451158988048,0,0,0.330197588183918,0.0683656000447415,0.170393761347539,0.458176935792669,0.22869502912019,0.0743686736948602,0,0,0.0715341311838573,0.182237318011495,0.146618436933026,0.19141147253801,0.14398204006216,0.176581179929709,0.078649020932587,0.00898640040915448,0.0715341311838573,0.253771449195353,2.82842712474619,2.82842712474619,0,"threatened",0.730215887,0.673610985,0.789567911
"Streptocarpus phaeotrichus","Streptocarpus","phaeotrichus","Gesneriaceae","correct","T",0,1,"EN","T",1,"confident",1685,2,11908,12,1,"present","absent","absent","absent",0.400165633073253,0.351142421106707,0,0,0.24869194582004,0.0408790239931769,0.123728171643305,0.37119411791601,0.352506382317276,0.111692304130232,0,0,0.0455576722315351,0.115878752225796,0.127236725296374,0.217958307513373,0.188481193302442,0.222433809247303,0.0766039037707607,0.00584963641241594,0.0455576722315351,0.161436424457331,109.12378292563,3.46410161513775,0,"threatened",0.609148713,0.510311836,0.696863797
"Striga pinnatifida","Striga","pinnatifida","Orobanchaceae","correct","T",0,1,"CR","T",1,"confident",1600,1,4,4,0,"absent","absent","absent","absent",0.174789642146572,0.675266596759369,0.0222009442662629,0,0.127742816827796,0.0275298038805096,0.0767566483465079,0.658514077148126,0.207759215964408,0.0294402546604485,0.000517375959393034,0.00438923132887204,0.0711583126304248,0.169432091676419,0.209293139617468,0.210743404112641,0.181507802756587,0.108523285355742,0.0283949921619297,0.0160403644005235,0.0760649199186899,0.245497011595109,2,2,0.148999812973919,"threatened",0.676202339,0.598896896,0.739390657
"Stylochaeton oligocarpum","Stylochaeton","oligocarpum","Araceae","correct","T",0,1,"EN","T",1,"confident",810,1,51966,16,0,"absent","absent","absent","absent",0.118248010673716,0.838664406451292,0,0,0.0430875828749917,0.00330244974500587,0.00977730126242329,0.739146974881118,0.218924185052494,0.0288490890589585,0,0,0.00655201560116691,0.259265668820623,0.258162184675537,0.213796194394284,0.164093624074276,0.0759301897429473,0.0186111915422386,0.00358893114892725,0.00655201560116691,0.26581768442179,227.960522898154,4,0,"threatened",0.676163961,0.602780577,0.759792412
"Tephrosia dichroocarpa","Tephrosia","dichroocarpa","Fabaceae","under","NT",1,0,"EN","T",1,"confident",2325,2,48564,16,0,"absent","absent","absent","absent",0.35865333160735,0.24912172726428,0.00286196986106905,0,0.389362971267301,0.0117789456139621,0.0605151228889078,0.305008069369089,0.392042722098828,0.230655140029214,0,1.09524533859801e-08,0.0424381027801612,0.0707513243172467,0.0906835032159246,0.154924631474509,0.20684621629724,0.290074232787707,0.125764403143877,0.0185175750308817,0.0424381137326146,0.113189438049861,220.372412066483,4,0.0534973818150856,"under",0.33740653,0.268981256,0.417111146
"Thunbergia hirsuta","Thunbergia","hirsuta","Acanthaceae","under","NT",1,0,"EN","T",1,"low_confidence",2100,2,7246,266,0,"absent","absent","absent","absent",0.274107285574713,0.324210949134722,0,0,0.401681765290565,0.0295807372559363,0.0576430004589407,0.253645618701356,0.357724542470063,0.301406101113703,0,7.97659133974257e-09,0.0500677187784785,0.0758627548900226,0.0857490210305199,0.182794843099553,0.150591724347678,0.312679805612382,0.125034838075311,0.017219286189464,0.0500677267550698,0.125930481645092,85.1234397801217,16.3095064303001,0,"under",0.379086704,0.306766683,0.469962166
"Thunbergia mauginii","Thunbergia","mauginii","Acanthaceae","correct","T",0,1,"VU","T",1,"confident",1500,2,7332,48,1,"present","present","absent","absent",0.139760523597119,0.70026007144642,0.0108751546021508,0,0.149104250354311,0.0167480278460154,0.047709542960037,0.685659423202834,0.222302134542417,0.0275808714486969,0.000253437127640894,0.00215006932646382,0.104897135844853,0.204042376477689,0.231026588777752,0.199529505283849,0.154394028334909,0.0771759197647446,0.0185730023230295,0.00795793673906912,0.107300642298957,0.311343018776646,85.6270985144306,6.92820323027551,0.104284009331013,"threatened",0.596585239,0.516879291,0.686960551
"Thunbergia ruspolii","Thunbergia","ruspolii","Acanthaceae","correct","NT",0,1,"LC","NT",0,"low_confidence",1700,8,167841,248,1,"present","present","absent","absent",0.226845389725564,0.417205739710752,0.115013614127105,0.00138088702260989,0.23955436941397,0.0272504662923536,0.0889371097016749,0.552454255849275,0.232145431456057,0.0992127367006394,0.00163177606341655,0.00796250234678102,0.0573834768678005,0.102776891309173,0.183175701604487,0.204836282461482,0.154869110535804,0.176708216018833,0.0885113728441575,0.0221446699480648,0.0669777552779981,0.169754646587171,409.684024584801,15.7480157480236,0.339136571497538,"not_threatened",0.425627948,0.35560565,0.516945774
"Tinnea somalensis","Tinnea","somalensis","Lamiaceae","over","T",2,0,"LC","NT",0,"confident",1500,3,47262,152,1,"present","present","absent","present",0.151162788679849,0.641408900656298,0.0098680685400561,0,0.197560242123796,0.0172581046821822,0.0523533147433551,0.65042166583595,0.229982230455426,0.0499846842830868,0.000229967760243217,0.0019509636649415,0.095183210174123,0.185148423525572,0.213307865024574,0.19379676291393,0.15687534469552,0.102250081211096,0.0402248095033233,0.0110325715266765,0.0973641415993077,0.28251256512488,217.39825206289,12.328828005938,0.0993381524896457,"over",0.622965746,0.538638761,0.703004626
"Tragia abortiva","Tragia","abortiva","Euphorbiaceae","correct","T",0,1,"EN","T",1,"confident",1675,1,228,20,0,"absent","absent","absent","absent",0.258977846865845,0.501416367496709,0.0552965798685533,0,0.184309205768892,0.0398392356498772,0.152798063951664,0.424697355391375,0.33867688086224,0.0439884641448439,0.00112792193414036,0.00166135917152632,0.075119943387329,0.0539037938588826,0.112832403939679,0.256139467369393,0.221212783814817,0.232635057432266,0.0434696025523472,0.00189766653961951,0.0779092244929956,0.131813018351878,15.0996688705415,4.47213595499958,0.235152248274503,"threatened",0.697038378,0.638312194,0.76438479
"Tragia ashiae","Tragia","ashiae","Euphorbiaceae","correct","T",0,1,"EN","T",1,"confident",2300,2,18449,20,0,"absent","absent","absent","absent",0.179405460516665,0.480615404070269,0,0,0.339979135413066,0.0145871418200185,0.0471815302232543,0.515613200841881,0.271564457864233,0.151053669250614,0,0,0.0839245329103935,0.145180132291514,0.15674081237676,0.138889692530855,0.123392263277496,0.171883109620685,0.138753908647323,0.0412355483449744,0.0839245329103935,0.229104665201908,135.827095971312,4.47213595499958,0,"threatened",0.697038378,0.638312194,0.76438479
